Vehicle,Arrival Time,Payment Type,Exit Time,Wait Time
Kendaraan-593,1356.4799049438543,electronic,1366.046433148973,5.56652820511863
Kendaraan-594,1360.0324782973628,electronic,1366.667618222583,2.635139925220301
Kendaraan-595,1360.956987129651,electronic,1370.046433148973,5.08944601932194
Kendaraan-596,1365.6746173421477,electronic,1370.667618222583,0.9930008804353747
Kendaraan-597,1368.35889832906,electronic,1374.046433148973,1.6875348199130258
Kendaraan-598,1369.0774203655237,electronic,1374.667618222583,1.5901978570593656
Kendaraan-599,1369.1000936729713,electronic,1378.046433148973,4.94633947600164
Kendaraan-600,1375.6727952371482,electronic,1379.6727952371482,0.0
Kendaraan-601,1375.8716871081963,electronic,1382.046433148973,2.174746040776654
Kendaraan-602,1378.7010923723903,electronic,1383.6727952371482,0.9717028647578445
Kendaraan-603,1380.1912254800031,electronic,1386.046433148973,1.855207668969797
Kendaraan-604,1383.3456658593018,electronic,1387.6727952371482,0.32712937784640417
Kendaraan-605,1385.952667030345,electronic,1390.046433148973,0.09376611862785467
Kendaraan-606,1388.2597428279964,electronic,1392.2597428279964,0.0
Kendaraan-607,1389.759645744415,electronic,1394.046433148973,0.28678740455802654
Kendaraan-608,1393.259006254979,electronic,1397.259006254979,0.0
Kendaraan-609,1393.4760543694129,electronic,1398.046433148973,0.5703787795600874
Kendaraan-610,1394.0327435335385,electronic,1401.259006254979,3.226262721440662
Kendaraan-611,1396.6482206011833,electronic,1402.046433148973,1.3982125477896261
Kendaraan-612,1397.4606211254884,electronic,1405.259006254979,3.7983851294907254
Kendaraan-613,1399.3966460549595,electronic,1406.046433148973,2.6497870940133907
Kendaraan-614,1400.8211996965408,electronic,1409.259006254979,4.437806558438297
Kendaraan-615,1402.5033909549343,electronic,1410.046433148973,3.5430421940386623
Kendaraan-616,1403.7350838844409,electronic,1413.259006254979,5.52392237053823
Kendaraan-617,1406.7798991246555,electronic,1414.046433148973,3.2665340243174796
Kendaraan-618,1407.672475358358,electronic,1417.259006254979,5.5865308966210705
Kendaraan-619,1410.3692194678335,electronic,1418.046433148973,3.677213681139392
Kendaraan-620,1411.0713681631846,electronic,1421.259006254979,6.187638091794497
Kendaraan-621,1411.7148245949443,electronic,1422.046433148973,6.331608554028662
Kendaraan-622,1412.0005556460194,electronic,1425.259006254979,9.25845060895972
Kendaraan-623,1412.4759259071513,electronic,1426.046433148973,9.570507241821588
Kendaraan-624,1412.7588759596536,electronic,1429.259006254979,12.500130295325562
Kendaraan-625,1414.4646039411466,electronic,1430.046433148973,11.581829207826331
Kendaraan-626,1417.6563408329962,electronic,1433.259006254979,11.60266542198292
Kendaraan-627,1418.111343140544,electronic,1434.046433148973,11.935090008428915
Kendaraan-628,1418.6532031207912,electronic,1437.259006254979,14.605803134187909
Kendaraan-629,1420.1243885574959,electronic,1438.046433148973,13.92204459147706
Kendaraan-630,1422.9898912950705,electronic,1441.259006254979,14.26911495990862
Kendaraan-631,1431.3350455725638,electronic,1442.046433148973,6.711387576409152
Kendaraan-632,1432.9876595301882,electronic,1445.259006254979,8.271346724790874
Kendaraan-633,1433.7269431520583,electronic,1446.046433148973,8.319489996914626
Kendaraan-634,1433.962377043453,electronic,1449.259006254979,11.296629211526124
Kendaraan-635,1434.4419713226569,electronic,1450.046433148973,11.604461826316083
Kendaraan-636,1435.0155301573304,electronic,1453.259006254979,14.243476097648681
Kendaraan-637,1435.4550193267596,electronic,1454.046433148973,14.591413822213326
Kendaraan-638,1435.4866846814093,electronic,1457.259006254979,17.772321573569798
Kendaraan-639,1437.1841504103324,electronic,1458.046433148973,16.862282738640488
Kendaraan-640,1437.896670812331,electronic,1461.259006254979,19.362335442648146
Kendaraan-641,1446.0323754193807,electronic,1462.046433148973,12.014057729592196
Kendaraan-642,1447.8234866742855,electronic,1465.259006254979,13.435519580693608
Kendaraan-643,1450.4799332465134,electronic,1466.046433148973,11.566499902459555
Kendaraan-644,1450.7799215586526,electronic,1469.259006254979,14.479084696326481
Kendaraan-645,1455.2875957654146,electronic,1470.046433148973,10.75883738355833
Kendaraan-646,1456.7877490313128,electronic,1473.259006254979,12.47125722366627
Kendaraan-647,1461.368557504467,electronic,1474.046433148973,8.677875644506003
Kendaraan-648,1463.2651501586297,electronic,1477.259006254979,9.993856096349418
Kendaraan-649,1464.673463668699,electronic,1478.046433148973,9.372969480273923
Kendaraan-650,1465.9638103028735,electronic,1481.259006254979,11.295195952105587
Kendaraan-651,1466.4166696314471,electronic,1482.046433148973,11.629763517525816
Kendaraan-652,1466.5338774568725,electronic,1485.259006254979,14.725128798106653
Kendaraan-653,1472.8256470741267,electronic,1486.046433148973,9.220786074846274
Kendaraan-654,1474.2691338014317,electronic,1489.259006254979,10.989872453547378
Kendaraan-655,1478.1060707625988,electronic,1490.046433148973,7.94036238637409
Kendaraan-656,1479.2438605177906,electronic,1493.259006254979,10.015145737188504
Kendaraan-657,1479.4149044845694,electronic,1494.046433148973,10.631528664403504
Kendaraan-658,1481.6210273846611,electronic,1497.259006254979,11.637978870317966
Kendaraan-659,1481.7434708392948,electronic,1498.046433148973,12.30296230967815
Kendaraan-660,1482.1025271871538,electronic,1501.259006254979,15.15647906782533
Kendaraan-661,1483.9413162905055,electronic,1502.046433148973,14.105116858467454
Kendaraan-662,1484.7461369860835,electronic,1505.259006254979,16.512869268895656
