Vehicle,Arrival Time,Payment Type,Exit Time,Wait Time
Kendaraan-169,204.46818010681184,electronic,208.46818010681184,0.0
Kendaraan-170,204.64558373381232,electronic,208.64558373381232,0.0
Kendaraan-171,208.07222231350391,electronic,212.07222231350391,0.0
Kendaraan-172,209.13022083318054,electronic,213.13022083318054,0.0
Kendaraan-173,209.93013419155434,electronic,213.93013419155434,0.0
Kendaraan-174,211.84932006166923,electronic,215.84932006166923,0.0
Kendaraan-175,213.90887447336732,electronic,217.90887447336732,0.0
Kendaraan-176,214.17290850652265,electronic,218.17290850652265,0.0
Kendaraan-177,214.3003536450393,electronic,218.3003536450393,0.0
Kendaraan-178,215.00530964554773,electronic,219.00530964554773,0.0
Kendaraan-179,215.69395505615614,electronic,219.69395505615614,0.0
Kendaraan-180,216.48055522788366,electronic,220.48055522788366,0.0
Kendaraan-181,218.11295070861357,electronic,222.11295070861357,0.0
Kendaraan-182,219.5115889004758,electronic,223.5115889004758,0.0
Kendaraan-183,224.69352133435706,electronic,228.69352133435706,0.0
Kendaraan-184,224.82302650691972,electronic,228.82302650691972,0.0
Kendaraan-185,225.46703150489242,electronic,229.46703150489242,0.0
Kendaraan-186,225.98510568406718,electronic,229.98510568406718,0.0
Kendaraan-187,228.45777003379936,electronic,232.45777003379936,0.0
Kendaraan-188,228.81513518454798,electronic,232.81513518454798,0.0
Kendaraan-189,229.07885890484286,electronic,233.07885890484286,0.0
Kendaraan-190,229.82300809306366,electronic,233.82300809306366,0.0
Kendaraan-191,230.50797891293914,electronic,234.50797891293914,0.0
Kendaraan-192,230.9160857545601,electronic,234.9160857545601,0.0
Kendaraan-193,231.2753657998794,electronic,236.45777003379936,1.1824042339199536
Kendaraan-194,234.48462225121492,electronic,238.48462225121492,0.0
Kendaraan-195,235.21640324797065,electronic,239.21640324797065,0.0
Kendaraan-196,237.68614831062146,electronic,241.68614831062146,0.0
Kendaraan-197,238.6851869033754,electronic,242.6851869033754,0.0
Kendaraan-198,238.7500778789581,electronic,242.7500778789581,0.0
Kendaraan-199,247.7996948629895,electronic,251.7996948629895,0.0
Kendaraan-200,250.05976619675508,electronic,254.05976619675508,0.0
Kendaraan-201,254.4018253830484,electronic,258.4018253830484,0.0
Kendaraan-202,257.66265257480507,electronic,261.66265257480507,0.0
Kendaraan-203,260.02323065691223,electronic,264.02323065691223,0.0
